003,00000013,000000000000645,1,18700,0,17500
003,00000013,000000000000749,1,7300,16,5342
001,00000014,000000000001208,6,1700,16,1400
001,00000014,000000000005296,30,291,16,259
001,00000015,000000000002134,30,285,0,258
001,00000016,000000000001218,6,413,16,358
001,00000016,000000000001256,6,413,16,358
001,00000016,000000000000008,1,2500,0,1500
001,00000016,000000000000010,1,3250,16,2600
001,00000016,000000000000084,1,4950,16,3900
001,00000017,000000000005063,6,650,16,520
001,00000017,000000000000003,20,300,0,250
001,00000017,000000000000749,1,7300,16,5342
001,00000017,000000000003618,1,6900,16,5800
001,00000017,000000000003108,1,22200,16,20000
001,00000017,000000000009460,1,6850,16,5780
001,00000017,000000000000036,12,1084,16,938
001,00000017,000000000006664,4,1000,16,861
001,00000017,000000000007125,4,704,16,614
001,00000017,000000000000384,25,250,16,165
001,00000017,000000000001168,1,7500,16,6250
001,00000018,000000000000005,50,320,0,245
001,00000018,000000000002996,1,9800,16,7800
001,00000018,000000000000396,1,10750,16,9208
001,00000018,000000000002441,6,1350,16,1208
001,00000018,000000000000158,6,1375,16,1200
001,00000019,000000000000003,1,29000,0,25000
001,00000019,000000000003759,1,10500,16,9464
001,00000019,000000000002441,6,1350,16,1208
001,00000019,000000000000158,2,1375,16,1200
001,00000019,000000000002022,2,1375,16,1200
001,00000019,000000000002404,2,1375,16,1200
001,00000019,000000000006664,6,1000,16,861
001,00000020,000000000002609,50,380,0,295
001,00000020,000000000003108,1,22200,16,20000
001,00000020,000000000005296,30,291,16,259
001,00000020,000000000000225,12,183,16,104
001,00000020,000000000001218,1,4950,16,4300
001,00000021,000000000000982,1,8900,0,7800
001,00000022,000000000011143,3,1030,16,894
001,00000022,000000000011242,3,1030,16,894
001,00000022,000000000010099,3,535,16,465
001,00000022,000000000010082,3,535,16,465
001,00000022,000000000000158,6,1375,16,1200
001,00000022,000000000002441,3,1350,16,1208
001,00000022,000000000002022,3,1375,16,1200
001,00000023,000000000000102,1,2250,16,1650
001,00000023,000000000003050,1,13200,0,11500
001,00000023,000000000003759,1,10500,16,9464
001,00000024,000000000001389,1,3500,16,2800
001,00000024,000000000000384,1,12500,16,8250
001,00000025,000000000000072,1,3750,16,2600
001,00000025,000000000004244,6,917,16,500
001,00000025,000000000004190,6,917,16,500
001,00000025,000000000000384,1,12500,16,8250
001,00000025,000000000000076,1,3300,16,2500
001,00000025,000000000000253,1,2350,16,1850
001,00000025,000000000001929,1,8650,0,7500
001,00000025,000000000007125,8,704,16,614
001,00000025,000000000007538,6,1084,16,933
001,00000025,000000000009833,3,1950,16,1570
001,00000025,000000000030106,6,880,16,773
001,00000026,000000000003618,1,6900,16,5800
001,00000026,000000000002958,1,6850,16,5780
001,00000026,000000000000717,1,3500,16,2975
001,00000026,000000000004118,30,280,0,250
001,00000027,000000000080003,7,1550,16,1400
001,00000028,000000000003988,50,132,0,105
001,00000028,000000000002350,1,8200,16,7100
001,00000028,000000000001100,1,11800,16,10600
001,00000029,000000000005063,12,650,16,520
001,00000029,000000000001168,1,7500,16,6250
001,00000029,000000000005296,30,291,16,259
001,00000029,000000000006328,4,490,16,350
001,00000030,000000000001429,12,709,16,630
001,00000030,000000000000127,2,1600,16,1300
001,00000030,000000000000088,12,209,16,110
001,00000030,000000000000012,1,950,16,650
001,00000030,000000000001218,1,4950,16,4300
001,00000030,000000000000015,3,550,16,450
001,00000030,000000000000031,6,250,16,180
001,00000031,000000000000739,12,220,16,189
001,00000031,000000000000650,12,187,16,155
001,00000031,000000000001092,2,3750,16,3338
001,00000031,000000000000836,1,5200,16,4813
001,00000031,000000000005004,2,3250,16,2600
001,00000031,000000000004385,1,17900,0,16000
001,00000031,000000000000241,1,13500,0,13177
001,00000032,000000000044042,1,4000,16,3000
001,00000032,000000000000071,1,3500,16,2500
001,00000032,000000000009138,3,1550,7,1312
001,00000032,000000000001658,1,10400,16,9700
001,00000032,000000000001665,1,10400,16,9700
001,00000033,000000000000003,50,300,0,250
001,00000033,000000000000657,1,7300,16,5342
001,00000034,000000000002134,1,16950,0,15500
001,00000035,000000000000058,12,142,0,120
001,00000035,000000000002844,6,1550,16,1300
001,00000035,000000000000072,1,3750,16,2600
001,00000036,000000000000003,25,300,0,250
001,00000036,000000000002461,25,320,0,276
001,00000036,000000000003302,12,625,0,542
001,00000036,000000000004385,24,373,0,333
001,00000036,000000000000740,1,7900,16,6875
001,00000036,000000000002045,1,2800,16,2431
001,00000036,000000000005063,25,650,16,525
001,00000036,000000000000225,12,183,16,104
001,00000037,000000000000645,50,190,0,175
001,00000037,000000000002958,1,6850,16,5780
001,00000038,000000000008904,1,8800,16,6875
001,00000038,000000000005322,1,8800,16,6875
001,00000038,000000000000645,50,190,0,175
001,00000038,000000000003618,1,6900,16,5800
001,00000038,000000000000420,1,16400,0,15300
001,00000038,000000000002134,1,16950,0,15500
001,00000039,000000000001658,1,10400,16,9700
001,00000040,000000000002609,30,380,0,295
001,00000040,000000000000005,25,320,0,245
001,00000040,000000000005525,20,350,0,260
001,00000040,000000000009309,1,5000,0,3400
001,00000040,000000000000874,1,5100,0,4400
001,00000040,000000000000749,1,7300,16,5342
001,00000040,000000000000004,24,375,0,344
001,00000040,000000000003050,24,300,0,240
001,00000040,000000000000058,12,142,0,120
001,00000040,000000000000076,1,3300,16,2500
001,00000040,000000000000739,12,220,16,189
001,00000040,000000000000107,1,600,16,450
001,00000040,000000000000106,1,550,16,413
001,00000040,000000000000072,1,3750,16,2600
001,00000041,000000000007000,1,79000,16,69000
001,00000042,000000000005927,1,8350,16,7100
001,00000042,000000000000092,1,3200,16,2500
001,00000042,000000000000093,1,3200,16,2500
001,00000042,000000000000059,1,6250,16,5000
001,00000042,000000000005004,1,3250,16,2600
001,00000042,000000000000072,1,3750,16,2600
001,00000042,000000000000222,2,3750,16,3250
001,00000043,000000000003108,1,22200,16,20000
001,00000043,000000000005161,12,610,16,515
001,00000043,000000000009429,12,646,16,588
001,00000043,000000000000118,6,792,16,608
001,00000043,000000000000120,6,734,16,608
001,00000044,000000000007132,12,1078,16,955
001,00000044,000000000007125,6,704,16,614
001,00000044,000000000080003,4,1550,16,1400
001,00000044,000000000009429,6,646,16,588
001,00000044,000000000003930,3,900,16,733
001,00000044,000000000000023,12,167,16,125
001,00000044,000000000007000,6,800,16,690
001,00000044,000000000001213,6,334,16,290
001,00000044,000000000001214,3,334,16,290
001,00000044,000000000000060,3,750,0,600
001,00000044,000000000000062,1,1250,16,1083
001,00000044,000000000000739,12,220,16,189
001,00000044,000000000000037,6,650,16,400
001,00000044,000000000000063,6,400,16,267
001,00000044,000000000003224,2,1000,16,650
001,00000044,000000000005819,3,500,16,400
001,00000044,000000000005887,6,375,16,271
001,00000044,000000000005004,1,3250,16,2600
001,00000044,000000000000384,25,250,16,165
001,00000044,000000000000130,6,292,16,246
001,00000044,000000000000090,12,175,16,156
001,00000045,000000000001429,2,17000,16,15116
001,00000045,000000000008423,1,13000,0,11800
001,00000045,000000000003432,1,15000,0,13000
001,00000046,000000000007521,1,16800,16,14773
001,00000046,000000000007125,25,704,16,614
001,00000047,000000000000222,6,3750,16,3250
001,00000047,000000000000533,4,2100,16,1726
001,00000047,000000000002827,12,1650,16,1350
001,00000047,000000000003223,3,1150,16,1083
001,00000047,000000000001101,3,1150,16,1083
001,00000047,000000000007301,1,6600,16,5700
001,00000048,000000000000364,24,375,0,316
001,00000048,000000000003988,50,132,0,105
001,00000049,000000000000003,50,300,0,250
001,00000049,000000000005063,6,650,16,525
001,00000049,000000000000127,2,1600,16,1300
001,00000050,000000000002958,1,6850,16,5780
001,00000050,000000000002965,1,6850,16,5780
001,00000050,000000000002609,50,380,0,295
001,00000050,000000000007301,1,6600,16,5700
001,00000050,000000000000749,1,7300,16,5342
001,00000050,000000000005322,1,8800,16,6875
001,00000050,000000000080003,7,1550,16,1400
001,00000051,000000000002343,1,38400,16,31104
001,00000051,000000000080003,12,1550,16,1400
001,00000052,000000000002343,1,38400,16,31104
001,00000052,000000000002045,4,2800,16,2431
001,00000052,000000000002022,6,1375,16,1200
001,00000053,000000000000364,12,375,0,316
001,00000053,000000000000749,1,7300,16,5342
001,00000054,000000000009701,10,750,7,630
001,00000055,000000000000044,20,950,16,850
001,00000055,000000000000533,6,2100,16,1726
001,00000055,000000000009701,10,750,7,630
001,00000056,000000000000645,50,190,0,175
001,00000056,000000000009138,6,1550,7,1312
001,00000057,000000000080003,12,1550,16,1400
001,00000058,000000000000003,50,300,0,250
001,00000059,000000000005004,1,3250,16,2600
001,00000059,000000000001092,1,3750,16,3338
001,00000059,000000000003268,1,2750,16,1700
001,00000059,000000000005445,1,2750,16,2400
001,00000059,000000000000124,1,5200,16,4813
001,00000059,000000000000125,1,5200,16,4813
001,00000060,000000000005063,10,650,16,525
001,00000060,000000000601251,1,6900,16,6200
001,00000060,000000000001195,1,7250,16,6200
001,00000060,000000000002045,1,2800,16,2431
001,00000061,000000000003618,1,6900,16,5800
001,00000061,000000000000749,1,7300,16,5342
001,00000061,000000000000003,1,29000,0,25000
001,00000062,000000000001658,1,10400,16,9700
001,00000063,000000000000645,50,190,0,175
001,00000063,000000000009309,1,5000,0,3400
001,00000064,000000000011242,6,1030,16,894
001,00000064,000000000010082,6,535,16,465
001,00000064,000000000005063,6,650,16,525
001,00000065,000000000005296,30,291,16,259
001,00000065,000000000001658,1,10400,16,9700
001,00000066,000000000002958,1,6850,16,5780
001,00000066,000000000002696,1,6700,16,5900
001,00000066,000000000009138,6,1550,7,1312
001,00000067,000000000000021,1,11900,16,7800
001,00000067,000000000001100,12,492,16,442
001,00000067,000000000002696,1,6700,16,5900
001,00000067,000000000010082,24,535,16,465
001,00000067,000000000005339,1,8800,16,6875
001,00000067,000000000002404,6,1375,16,1200
001,00000067,000000000008124,4,650,16,536
001,00000067,000000000005161,4,610,16,515
001,00000067,000000000003433,4,610,16,515
001,00000068,000000000000749,1,7300,16,5342
001,00000068,000000000001429,1,17000,16,15116
001,00000068,000000000004448,1,2400,16,1836
001,00000069,000000000002441,3,1350,16,1208
001,00000069,000000000002404,3,1375,16,1200
001,00000069,000000000000058,12,142,0,120
001,00000069,000000000000362,12,500,0,363
001,00000069,000000000007301,1,6600,16,5700
001,00000069,000000000009701,12,750,7,630
001,00000069,000000000009138,12,1550,7,1312
001,00000069,000000000003759,1,10500,16,9464
001,00000070,000000000000563,6,500,0,440
001,00000070,000000000000570,6,500,0,440
001,00000070,000000000000067,1,4000,16,3400
001,00000070,000000000000211,12,117,16,62
001,00000071,000000000080003,7,1550,16,1400
001,00000071,000000000000668,1,31200,16,18333
001,00000072,000000000003268,4,2750,16,1700
001,00000072,000000000000106,12,550,16,413
001,00000072,000000000000092,1,3200,16,2500
001,00000072,000000000000093,1,3200,16,2500
001,00000072,000000000000061,6,875,0,700
001,00000072,000000000000260,6,1500,16,1200
001,00000072,000000000000011,1,3300,16,2800
001,00000072,000000000000009,1,3000,16,1800
001,00000072,000000000008898,1,8800,16,7292
001,00000073,000000000000027,1,1800,16,1440
001,00000073,000000000005445,1,2750,16,2400
001,00000073,000000000000098,1,1450,16,1200
001,00000073,000000000000096,1,1450,16,1200
001,00000073,000000000000104,1,2250,16,1650
001,00000073,000000000003108,6,1850,16,1667
001,00000074,000000000009429,6,646,16,588
001,00000074,000000000000533,2,2100,16,1726
001,00000075,000000000000668,1,31200,16,18333
001,00000076,000000000005004,2,3250,16,2600
001,00000076,000000000000062,1,1250,16,1083
001,00000076,000000000000108,1,2400,16,1600
001,00000076,000000000000067,1,4000,16,3400
001,00000076,000000000000106,1,550,16,413
001,00000076,000000000006281,1,1350,16,1180
001,00000076,000000000005428,1,1350,16,1180
001,00000076,000000000009309,1,5000,0,3400
001,00000077,000000000002441,12,1350,16,1208
001,00000077,000000000007143,6,1167,16,1000
001,00000077,000000000002404,6,1375,16,1200
001,00000077,000000000000158,6,1375,16,1200
001,00000077,000000000007538,12,1084,16,933
001,00000077,000000000007125,25,704,16,614
001,00000077,000000000003759,1,10500,16,9464
001,00000077,000000000005161,12,610,16,515
001,00000077,000000000002943,1,7950,16,7300
001,00000077,000000000002944,1,7950,16,7300
001,00000077,000000000002945,1,7950,16,7300
001,00000077,000000000002022,5,1375,16,1200
001,00000078,000000000000003,20,300,0,250
001,00000078,000000000002992,24,160,0,135
001,00000078,000000000000225,12,183,16,104
001,00000078,000000000000510,1,7300,16,5342
001,00000078,000000000002958,1,6850,16,5780
001,00000078,000000000005296,30,291,16,259
001,00000078,000000000002996,5,816,16,650
001,00000078,000000000001256,1,4950,16,4300
001,00000078,000000000000060,4,750,0,600
001,00000078,000000000005063,6,650,16,525
001,00000078,000000000001658,1,10400,16,9700
001,00000078,000000000010082,5,535,16,465
001,00000078,000000000011143,5,1030,16,894
001,00000078,000000000011136,3,2157,16,1875
001,00000078,000000000006664,2,1000,16,861
001,00000078,000000000001168,1,7500,16,6250
001,00000079,000000000000003,20,300,0,250
001,00000079,000000000000004,24,375,0,344
001,00000079,000000000003050,24,300,0,240
001,00000079,000000000005004,1,3250,16,2600
001,00000079,000000000005063,12,650,16,525
001,00000079,000000000006027,1,1050,0,870
001,00000079,000000000000222,3,3750,16,3250
001,00000079,000000000000717,1,3500,16,2975
001,00000080,000000000001092,1,3750,16,3338
001,00000080,000000000004118,1,16750,0,15000
001,00000080,000000000003050,1,13200,0,11500
001,00000080,000000000000645,1,18700,0,17500
001,00000080,000000000000003,20,300,0,250
001,00000080,000000000004119,24,255,0,215
001,00000081,000000000003759,1,10500,16,9464
001,00000081,000000000002958,1,6850,16,5780
001,00000081,000000000002965,1,6850,16,5780
001,00000081,000000000003988,10,132,0,105
001,00000082,000000000005161,6,610,16,515
001,00000082,000000000007521,6,700,16,616
001,00000082,000000000080003,7,1550,16,1400
001,00000083,000000000000385,1,10000,0,3400
001,00000083,000000000002134,1,16950,0,15500
001,00000083,000000000000739,12,220,16,189
001,00000083,000000000009900,6,1067,16,900
001,00000083,000000000007000,20,800,16,690
001,00000083,000000000001092,1,3750,16,3338
001,00000083,000000000002696,1,6700,16,5900
001,00000084,000000000002134,1,16950,0,15500
001,00000084,000000000000645,20,190,0,175
001,00000085,000000000003618,1,6900,16,5800
001,00000085,000000000000087,3,2500,16,1900
001,00000085,000000000000442,1,8000,16,6230
001,00000086,000000000000645,1,18700,0,17500
001,00000086,000000000000364,12,375,0,316
001,00000086,000000000001665,1,10400,16,9700
001,00000086,000000000002944,12,332,16,304
001,00000086,000000000002945,12,332,16,304
001,00000086,000000000002943,12,332,16,304
001,00000087,000000000001168,1,7500,16,6250
001,00000088,000000000003108,6,1850,16,1667
001,00000088,000000000000362,6,500,0,363
001,00000089,000000000000004,24,375,0,344
001,00000089,000000000004385,24,373,0,333
001,00000089,000000000000350,30,200,0,75
001,00000090,000000000002946,1,7950,16,7300
001,00000090,000000000001665,1,10400,16,9700
001,00000091,000000000009701,7,750,7,630
001,00000091,000000000000127,2,1600,16,1300
001,00000091,000000000030106,10,880,16,773
001,00000091,000000000002696,1,6700,16,5900
001,00000091,000000000080003,10,1550,16,1400
001,00000091,000000000003108,6,1850,16,1667
001,00000091,000000000002827,4,1650,16,1350
001,00000091,000000000007521,1,16800,16,14773
001,00000091,000000000011143,5,1030,16,894
001,00000091,000000000011242,5,1030,16,894
001,00000091,000000000010082,5,535,16,465
001,00000091,000000000010099,5,535,16,465
001,00000092,000000000001665,1,10400,16,9700
001,00000093,000000000008186,1,9000,16,7000
001,00000093,000000000000749,1,7300,16,5342
001,00000093,000000000000459,1,8000,16,6230
001,00000093,000000000080003,7,1550,16,1400
001,00000093,000000000007000,6,800,16,690
001,00000093,000000000002958,1,6850,16,5780
001,00000093,000000000011143,6,1030,16,894
001,00000093,000000000009429,6,646,16,588
001,00000093,000000000011242,6,1030,16,894
001,00000093,000000000006328,12,490,16,350
001,00000093,000000000005161,6,610,16,515
001,00000093,000000000010082,6,535,16,465
001,00000093,000000000010099,6,535,16,465
001,00000094,000000000002609,10,380,0,295
001,00000094,000000000000203,1,13500,0,13177
001,00000095,000000000000645,50,190,0,175
001,00000095,000000000000044,12,950,16,850
001,00000095,000000000011242,6,1030,16,894
001,00000095,000000000011235,6,2157,16,1875
001,00000095,000000000011136,6,2157,16,1833
001,00000096,000000000008186,1,9000,16,7000
001,00000097,000000000000364,24,375,0,316
001,00000097,000000000000749,1,7300,16,5342
001,00000098,000000000007000,6,800,16,690
001,00000098,000000000005063,6,650,16,525
001,00000098,000000000009701,5,750,7,630
001,00000098,000000000000645,10,190,0,175
001,00000099,000000000009309,1,5000,0,3400
001,00000099,000000000002609,10,380,0,295
001,00000099,000000000000119,1,13500,0,11500
001,00000099,000000000000125,2,5200,16,4813
001,00000100,000000000000985,1,27000,16,20833
001,00000101,000000000007000,6,800,16,690
001,00000101,000000000009460,1,6850,16,5780
001,00000101,000000000000533,3,2100,16,1726
001,00000102,000000000009701,12,750,7,630
001,00000102,000000000009138,12,1550,7,1312
001,00000103,000000000000059,1,6250,16,5000
001,00000103,000000000006010,1,980,0,830
001,00000103,000000000000118,6,792,16,608
001,00000103,000000000000120,6,734,16,608
001,00000103,000000000007246,2,2750,16,2200
001,00000103,000000000000087,1,2500,16,1900
001,00000103,000000000001027,2,2050,0,1750
001,00000104,000000000006730,1,9000,0,4800
001,00000104,000000000080003,7,1550,16,1400
001,00000105,000000000000241,1,13500,0,13177
001,00000105,000000000000645,50,190,0,175
001,00000105,000000000002958,1,6850,16,5780
001,00000105,000000000002696,1,6700,16,5900
001,00000105,000000000000205,12,763,0,533
001,00000106,000000000003759,1,10500,16,9464
001,00000106,000000000002992,1,7500,0,6500
001,00000106,000000000010082,12,535,16,465
001,00000106,000000000002441,3,1350,16,1208
001,00000106,000000000002404,3,1375,16,1200
001,00000106,000000000007521,12,700,16,616
001,00000106,000000000007125,12,704,16,614
001,00000107,000000000004118,30,280,0,250
001,00000107,000000000003050,24,300,0,240
001,00000107,000000000002134,30,285,0,258
001,00000108,000000000001665,1,10400,16,9700
001,00000108,000000000001658,1,10400,16,9700
001,00000109,000000000001429,12,709,16,630
001,00000110,000000000001232,1,4950,16,4300
001,00000110,000000000001256,1,4950,16,4300
001,00000110,000000000000007,1,3000,0,1000
001,00000110,000000000000009,1,3000,16,1800
001,00000110,000000000000806,1,1800,16,1300
001,00000110,000000000000016,1,5000,16,4500
001,00000111,000000000000645,1,18700,0,17500
001,00000111,000000000000005,50,320,0,245
001,00000111,000000000000004,1,18000,0,16500
001,00000111,000000000000364,1,17500,0,15190
001,00000112,000000000000124,1,5200,16,4813
001,00000112,000000000000874,1,5100,0,4400
001,00000112,000000000009138,4,1550,7,1312
001,00000113,000000000003050,24,300,0,240
001,00000114,000000000009701,24,750,7,630
001,00000114,000000000001429,2,17000,16,15116
001,00000115,000000000002134,30,285,0,258
001,00000115,000000000008898,1,8800,16,7292
001,00000115,000000000005322,1,8800,16,6875
001,00000115,000000000003108,6,1850,16,1667
001,00000115,000000000009138,6,1550,7,1312
001,00000115,000000000005063,6,650,16,525
001,00000116,000000000007521,1,16800,16,14773
001,00000117,000000000004385,24,373,0,333
001,00000118,000000000000205,5,763,0,533
001,00000118,000000000007125,12,704,16,614
001,00000118,000000000007521,12,700,16,616
001,00000118,000000000007538,6,1084,16,933
001,00000118,000000000001256,1,4950,16,4300
001,00000118,000000000000094,1,3200,16,2500
001,00000118,000000000000007,1,3000,0,1000
001,00000118,000000000005063,12,650,16,525
001,00000118,000000000001092,1,3750,16,3338
001,00000118,000000000009138,4,1550,7,1312
001,00000118,000000000009701,6,750,7,630
001,00000119,000000000000385,20,200,0,68
001,00000119,000000000002958,1,6850,16,5780
001,00000120,000000000000645,50,190,0,175
001,00000121,000000000003108,5,1850,16,1667
001,00000121,000000000003759,1,10500,16,9464
001,00000122,000000000002958,1,6850,16,5780
001,00000122,000000000002965,1,6850,16,5780
001,00000122,000000000000749,1,7300,16,5342
001,00000123,000000000002441,5,1350,16,1208
001,00000123,000000000000645,20,190,0,175
001,00000124,000000000003432,12,625,0,542
001,00000124,000000000003302,12,625,0,542
001,00000124,000000000008904,1,8800,16,6875
001,00000124,000000000002708,1,850,16,550
001,00000124,000000000002701,1,850,16,550
001,00000125,000000000000004,24,375,0,344
001,00000125,000000000009701,7,750,7,630
001,00000125,000000000000124,1,5200,16,4813
001,00000125,000000000008904,1,8800,16,6875
001,00000126,000000000000717,2,3500,16,2975
001,00000127,000000000001092,1,3750,16,3338
001,00000127,000000000002696,1,6700,16,5900
001,00000127,000000000002702,1,6700,16,5900
001,00000127,000000000009833,1,1950,16,1570
001,00000127,000000000002441,2,1350,16,1208
001,00000127,000000000001100,12,492,16,442
001,00000127,000000000003759,1,10500,16,9464
001,00000128,000000000000645,50,190,0,175
001,00000128,000000000003988,1,13200,0,10500
001,00000128,000000000080003,7,1550,16,1400
001,00000128,000000000009833,3,1950,16,1570
001,00000129,000000000000364,24,375,0,316
001,00000129,000000000009309,1,5000,0,3400
001,00000130,000000000007521,6,700,16,616
001,00000130,000000000007125,6,704,16,614
001,00000131,000000000003302,1,15000,0,13000
001,00000131,000000000009309,1,5000,0,3400
001,00000131,000000000000420,1,16400,0,15300
001,00000131,000000000002958,1,6850,16,5780
001,00000131,000000000080003,7,1550,16,1400
001,00000132,000000000004118,30,280,0,250
001,00000132,000000000000717,1,3500,16,2975
001,00000133,000000000001100,12,492,16,442
001,00000133,000000000009309,1,5000,0,3400
001,00000134,000000000001092,1,3750,16,3338
001,00000134,000000000009138,6,1550,7,1312
001,00000134,000000000010099,12,535,16,465
001,00000134,000000000011242,6,1030,16,894
001,00000134,000000000003759,1,10500,16,9464
001,00000134,000000000000533,2,2100,16,1726
001,00000134,000000000007143,4,1167,16,1000
001,00000135,000000000000749,1,7300,16,5342
001,00000135,000000000000420,1,16400,0,15300
001,00000136,000000000006168,5,1700,16,1435
001,00000136,000000000008186,2,9000,16,7000
001,00000136,000000000030106,10,880,16,773
001,00000137,000000000002134,1,16950,0,15500
001,00000137,000000000000420,1,16400,0,15300
001,00000138,000000000004619,12,1350,16,1083
001,00000138,000000000000125,3,5200,16,4813
001,00000139,000000000000065,12,400,16,267
001,00000139,000000000000066,12,400,16,267
001,00000139,000000000000064,12,400,16,267
001,00000139,000000000005004,1,3250,16,2600
001,00000139,000000000000201,12,400,0,320
001,00000139,000000000000058,12,142,0,120
001,00000139,000000000000059,1,6250,16,5000
001,00000139,000000000000091,12,175,16,156
001,00000139,000000000000090,12,175,16,156
001,00000139,000000000000012,1,950,16,650
001,00000139,000000000000088,12,209,16,110
001,00000139,000000000000107,1,600,16,450
001,00000139,000000000004619,12,1350,16,1083
001,00000139,000000000004589,12,1600,16,1250
001,00000139,000000000000420,1,16400,0,15300
001,00000139,000000000000651,16,286,0,234
001,00000139,000000000080003,12,1550,16,1400
001,00000139,000000000000222,1,3750,16,3250
001,00000139,000000000003930,5,900,16,750
001,00000140,000000000000404,1,6500,16,5538
001,00000140,000000000001195,1,7250,16,6200
001,00000140,000000000007347,6,1100,16,950
001,00000140,000000000000067,1,4000,16,3400
001,00000140,000000000001779,1,3800,16,1800
001,00000140,000000000001780,1,3800,16,1800
001,00000141,000000000002134,1,16950,0,15500
001,00000141,000000000000420,2,16400,0,15300
001,00000141,000000000000385,1,10000,0,3400
001,00000141,000000000080003,1,65100,16,58800
001,00000142,000000000000645,1,18700,0,17500
001,00000142,000000000000364,12,375,0,316
001,00000142,000000000000982,1,8900,0,7800
001,00000142,000000000000004,24,375,0,344
001,00000142,000000000007000,20,800,16,690
001,00000142,000000000000874,1,5100,0,4400
001,00000142,000000000001206,50,80,0,66
001,00000142,000000000000442,1,8000,16,6230
001,00000142,000000000003108,1,22200,16,20000
001,00000143,000000000000645,1,18700,0,17500
001,00000143,000000000000129,1,3050,16,2680
001,00000143,000000000002707,2,850,16,550
001,00000143,000000000000071,1,3500,16,2500
001,00000144,000000000000645,10,190,0,175
001,00000144,000000000000107,1,600,16,450
001,00000144,000000000000059,1,6250,16,5000
001,00000144,000000000000096,1,1450,16,1200
001,00000144,000000000000086,1,4950,16,3900
001,00000144,000000000001213,6,334,16,290
001,00000144,000000000000058,12,142,0,120
001,00000144,000000000000626,1,1000,16,625
001,00000144,000000000000625,144,12,16,6
001,00000144,000000000004244,2,917,16,500
001,00000144,000000000004190,2,917,16,500
001,00000144,000000000001218,1,4950,16,4300
001,00000144,000000000000119,50,140,0,115
001,00000144,000000000005784,50,100,0,26
001,00000144,000000000002651,6,678,16,583
001,00000145,000000000000097,2,1450,16,1200
001,00000145,000000000000098,1,1450,16,1200
001,00000145,000000000000099,1,1450,16,1200
001,00000145,000000000001323,1,7500,16,5000
001,00000145,000000000000012,2,950,16,650
001,00000145,000000000000089,1,2750,16,2000
001,00000145,000000000044042,1,4000,16,3000
001,00000145,000000000002134,30,285,0,258
001,00000145,000000000000645,50,190,0,175
001,00000145,000000000005161,12,610,16,515
001,00000145,000000000008186,1,9000,16,7000
001,00000146,000000000000095,1,1450,16,1200
001,00000146,000000000000096,1,1450,16,1200
001,00000146,000000000000071,1,3500,16,2500
001,00000146,000000000000068,12,450,16,350
001,00000146,000000000002703,1,850,16,550
001,00000146,000000000000533,2,2100,16,1726
001,00000146,000000000000717,1,3500,16,2975
