,,,
00000003,00000191,001,C
00000003,00000192,001,C
00000003,00000193,001,C
00000003,00000194,001,C
00000003,00000195,001,C
00000003,00000196,001,C
00000003,00000197,001,C
00000003,00000198,001,C
00000004,00000027,002,C
00000004,00000028,002,C
00000004,00000029,002,C
00000004,00000030,002,C
00000004,00000031,002,C
00000004,00000032,002,C
00000004,00000033,002,C
00000004,00000034,002,C
00000004,00000035,002,C
00000004,00000036,002,C
00000004,00000037,002,C
00000004,00000038,002,C
00000004,00000039,002,C
00000004,00000040,002,C
00000004,00000041,002,C
00000004,00000042,002,C
00000004,00000043,002,C
00000004,00000044,002,C
00000004,00000045,002,C
00000004,00000046,002,C
00000004,00000199,001,C
00000004,00000200,001,C
00000004,00000201,001,C
00000004,00000202,001,C
00000004,00000203,001,C
00000004,00000204,001,C
00000004,00000205,001,C
00000004,00000206,001,C
00000004,00000207,001,C
00000004,00000208,001,C
00000004,00000209,001,C
00000004,00000210,001,C
00000004,00000211,001,C
00000004,00000212,001,C
00000004,00000213,001,C
00000004,00000214,001,C
00000004,00000215,001,C
00000004,00000216,001,C
00000004,00000217,001,C
00000004,00000218,001,C
00000004,00000219,001,C
00000004,00000220,001,C
00000004,00000221,001,R
00000004,00000222,001,R
00000004,00000223,001,C
00000004,00000224,001,C
00000004,00000225,001,C
00000004,00000226,001,C
00000004,00000227,001,C
00000004,00000228,001,C
00000004,00000229,001,C
00000004,00000230,001,C
00000004,00000231,001,C
00000004,00000232,001,C
00000004,00000233,001,C
00000004,00000234,001,C
00000004,00000235,001,C
00000004,00000236,001,C
00000004,00000237,001,C
00000004,00000238,001,C
00000004,00000239,001,R
00000004,00000240,001,C
00000004,00000241,001,C
00000004,00000242,001,C
00000004,00000243,001,C
00000004,00000244,001,C
00000004,00000245,001,C
00000004,00000246,001,C
00000004,00000247,001,C
00000004,00000248,001,C
00000004,00000249,001,C
00000004,00000250,001,C
00000004,00000251,001,C
00000004,00000252,001,C
00000004,00000253,001,C
00000004,00000254,001,C
00000004,00000255,001,C
00000004,00000256,001,C
00000004,00000257,001,C
00000004,00000258,001,C
00000004,00000259,001,C
00000005,00000001,002,C
00000005,00000002,002,C
00000005,00000003,002,C
00000005,00000004,002,C
00000005,00000005,002,C
00000005,00000006,002,C
00000005,00000007,002,C
00000005,00000008,002,C
00000005,00000009,002,C
00000005,00000260,001,C
00000005,00000261,001,C
00000005,00000262,001,C
00000005,00000263,001,C
00000005,00000264,001,C
00000005,00000265,001,C
00000005,00000266,001,C
00000005,00000267,001,C
00000005,00000268,001,C
00000005,00000269,001,C
00000005,00000270,001,C
00000005,00000271,001,C
00000005,00000272,001,C
00000005,00000273,001,C
00000005,00000274,001,C
00000005,00000275,001,C
00000005,00000276,001,C
00000005,00000277,001,R
00000005,00000278,001,C
00000005,00000279,001,C
00000005,00000280,001,C
00000005,00000281,001,C
00000005,00000282,001,C
00000005,00000283,001,C
00000005,00000284,001,C
00000005,00000285,001,C
00000005,00000286,001,C
00000005,00000287,001,C
00000005,00000288,001,C
00000005,00000289,001,C
00000005,00000290,001,C
00000005,00000291,001,C
00000005,00000292,001,R
00000005,00000293,001,C
00000005,00000294,001,C
00000005,00000295,001,C
00000005,00000296,001,R
00000005,00000297,001,C
00000005,00000298,001,C
00000005,00000299,001,C
00000005,00000300,001,C
00000005,00000301,001,C
00000005,00000302,001,C
00000005,00000303,001,C
00000005,00000304,001,C
00000005,00000305,001,C
00000005,00000306,001,C
00000005,00000307,001,C
00000005,00000308,001,R
00000006,00000221,002,C
00000006,00000224,002,C
00000006,00000225,002,C
00000006,00000226,002,C
00000006,00000227,002,C
00000006,00000228,002,C
00000006,00000229,002,C
00000006,00000230,002,C
00000006,00000231,002,C
00000006,00000232,002,C
00000006,00000233,002,C
00000006,00000234,002,C
00000006,00000235,002,C
00000006,00000309,001,C
00000006,00000310,001,C
00000006,00000311,001,C
00000006,00000312,001,C
00000006,00000313,001,C
00000006,00000314,001,C
00000006,00000315,001,C
00000006,00000316,001,C
00000006,00000317,001,C
00000006,00000318,001,C
00000006,00000319,001,C
00000006,00000320,001,C
00000006,00000321,001,C
00000006,00000322,001,C
00000006,00000323,001,C
00000006,00000324,001,C
00000006,00000325,001,C
00000006,00000326,001,C
00000006,00000327,001,C
00000006,00000328,001,C
00000006,00000329,001,C
00000006,00000330,001,C
00000006,00000331,001,C
00000006,00000332,001,C
00000006,00000333,001,C
00000006,00000334,001,C
00000006,00000335,001,C
00000006,00000336,001,C
00000006,00000337,001,C
00000006,00000338,001,C
00000006,00000339,001,C
00000006,00000340,001,C
00000006,00000341,001,C
00000006,00000342,001,C
00000006,00000343,001,C
00000006,00000344,001,C
00000006,00000345,001,C
00000006,00000346,001,C
00000006,00000347,001,C
00000006,00000348,001,C
00000006,00000349,001,C
00000006,00000350,001,C
00000006,00000351,001,C
00000006,00000352,001,C
00000006,00000353,001,C
00000006,00000354,001,C
00000006,00000355,001,C
00000006,00000356,001,C
00000006,00000357,001,C
00000006,00000358,001,C
00000006,00000359,001,C
00000006,00000360,001,C
00000006,00000361,001,C
00000006,00000362,001,C
00000006,00000363,001,C
00000006,00000364,001,C
00000006,00000365,001,C
00000006,00000366,001,C
00000006,00000367,001,C
00000006,00000368,001,C
00000006,00000369,001,C
00000006,00000370,001,C
00000006,00000371,001,C
00000006,00000372,001,R
00000006,00000373,001,C
00000006,00000374,001,C
00000006,00000375,001,C
00000006,00000376,001,C
00000006,00000377,001,C
00000006,00000378,001,C
00000006,00000379,001,C
00000006,00000380,001,R
00000006,00000381,001,R
00000006,00000382,001,R
00000006,00000383,001,R
00000006,00000384,001,R
00000006,00000385,001,R
00000006,00000386,001,R
00000007,00000103,002,C
00000007,00000104,002,C
00000007,00000105,002,C
00000007,00000106,002,C
00000007,00000107,002,C
00000007,00000108,002,C
00000007,00000109,002,C
00000007,00000110,002,C
00000007,00000111,002,C
00000007,00000112,002,C
00000007,00000113,002,C
00000007,00000114,002,C
00000007,00000115,002,C
00000007,00000116,002,C
00000007,00000387,001,R
00000007,00000388,001,C
00000007,00000389,001,C
00000007,00000390,001,R
00000007,00000391,001,C
00000007,00000392,001,C
00000007,00000393,001,C
00000007,00000394,001,C
00000007,00000395,001,C
00000007,00000396,001,C
00000007,00000397,001,C
00000007,00000398,001,C
00000007,00000399,001,C
00000007,00000400,001,R
00000007,00000401,001,C
00000007,00000402,001,C
00000007,00000403,001,C
00000007,00000404,001,C
00000007,00000405,001,R
00000007,00000406,001,C
00000007,00000407,001,C
00000007,00000408,001,C
00000007,00000409,001,C
00000007,00000410,001,C
00000007,00000411,001,R
00000007,00000412,001,C
00000007,00000413,001,C
00000007,00000414,001,C
00000007,00000415,001,C
00000007,00000416,001,C
00000007,00000417,001,C
00000007,00000418,001,C
00000007,00000419,001,C
00000007,00000420,001,C
00000007,00000421,001,C
00000007,00000422,001,C
00000007,00000423,001,C
00000007,00000424,001,C
00000007,00000425,001,C
00000007,00000426,001,C
00000007,00000427,001,C
00000007,00000428,001,C
00000007,00000429,001,C
00000007,00000430,001,C
00000007,00000431,001,C
00000007,00000432,001,C
00000007,00000433,001,C
00000007,00000434,001,C
00000007,00000435,001,C
00000007,00000436,001,C
00000007,00000437,001,C
00000007,00000438,001,C
00000007,00000439,001,C
00000007,00000440,001,C
00000007,00000441,001,C
00000007,00000442,001,C
00000007,00000443,001,C
00000007,00000444,001,C
00000007,00000445,001,R
00000007,00000446,001,C
00000007,00000447,001,C
00000007,00000448,001,C
00000007,00000449,001,C
00000007,00000450,001,C
00000007,00000451,001,C
00000007,00000452,001,C
00000007,00000453,001,C
00000007,00000454,001,C
00000007,00000455,001,C
00000007,00000456,001,C
00000008,00000072,002,C
00000008,00000073,002,C
00000008,00000074,002,C
00000008,00000075,002,C
00000008,00000076,002,C
00000008,00000077,002,C
00000008,00000078,002,C
00000008,00000079,002,C
00000008,00000080,002,C
00000008,00000081,002,C
00000008,00000082,002,C
00000008,00000083,002,C
00000008,00000084,002,C
00000008,00000085,002,C
00000008,00000086,002,C
00000008,00000087,002,C
00000008,00000088,002,C
00000008,00000089,002,C
00000008,00000457,001,C
00000008,00000458,001,C
00000008,00000459,001,C
00000008,00000460,001,C
00000008,00000461,001,C
00000008,00000462,001,C
00000008,00000463,001,C
00000008,00000464,001,C
00000008,00000465,001,C
00000008,00000466,001,C
00000008,00000467,001,C
00000008,00000468,001,C
00000008,00000469,001,C
00000008,00000470,001,C
00000008,00000471,001,R
00000008,00000472,001,C
00000008,00000473,001,C
00000008,00000474,001,C
00000008,00000475,001,C
00000008,00000476,001,C
00000008,00000477,001,R
00000008,00000478,001,C
00000008,00000479,001,C
00000008,00000480,001,C
00000008,00000481,001,C
00000008,00000482,001,C
00000008,00000483,001,C
00000008,00000484,001,C
00000008,00000485,001,C
00000008,00000486,001,C
00000008,00000487,001,C
00000008,00000488,001,C
00000008,00000489,001,R
00000008,00000490,001,C
00000008,00000491,001,C
00000008,00000492,001,C
00000008,00000493,001,C
00000008,00000494,001,C
00000008,00000495,001,C
00000008,00000496,001,C
00000008,00000497,001,C
00000008,00000498,001,C
00000008,00000499,001,C
00000008,00000500,001,C
00000008,00000501,001,C
00000008,00000502,001,C
00000008,00000503,001,C
00000008,00000504,001,C
00000008,00000505,001,C
00000008,00000506,001,C
00000008,00000507,001,C
00000008,00000508,001,C
00000008,00000509,001,C
00000008,00000510,001,C
00000008,00000511,001,C
00000008,00000512,001,C
00000008,00000513,001,C
00000008,00000514,001,C
00000008,00000515,001,C
00000008,00000516,001,C
00000008,00000517,001,C
00000008,00000518,001,C
00000008,00000519,001,C
00000008,00000520,001,C
00000008,00000521,001,R
00000008,00000522,001,R
00000008,00000523,001,C
00000008,00000524,001,R
00000008,00000525,001,C
00000008,00000526,001,R
00000009,00000059,002,C
00000009,00000060,002,C
00000009,00000061,002,C
00000009,00000062,002,C
00000009,00000063,002,C
00000009,00000064,002,C
00000009,00000065,002,C
00000009,00000066,002,C
00000009,00000067,002,C
00000009,00000068,002,C
00000009,00000069,002,C
00000009,00000070,002,C
00000009,00000071,002,C
00000009,00000527,001,R
00000009,00000528,001,R
00000009,00000529,001,C
00000009,00000530,001,C
00000009,00000531,001,R
00000009,00000532,001,C
00000009,00000533,001,R
00000009,00000534,001,C
00000009,00000535,001,C
00000009,00000536,001,R
00000009,00000537,001,R
00000009,00000538,001,C
00000009,00000539,001,C
00000009,00000540,001,C
00000009,00000541,001,C
00000009,00000542,001,C
00000009,00000543,001,C
00000009,00000544,001,C
00000009,00000545,001,C
00000009,00000546,001,C
00000009,00000547,001,C
00000009,00000548,001,C
00000009,00000549,001,C
00000009,00000550,001,C
00000009,00000551,001,C
00000009,00000552,001,C
00000009,00000553,001,C
00000009,00000554,001,C
00000009,00000555,001,C
00000009,00000556,001,C
00000009,00000557,001,C
00000009,00000558,001,C
00000009,00000559,001,C
00000009,00000560,001,C
00000009,00000561,001,C
00000009,00000562,001,C
00000009,00000563,001,C
00000009,00000564,001,C
00000009,00000565,001,C
00000009,00000566,001,C
00000009,00000567,001,C
00000009,00000568,001,C
00000009,00000569,001,R
00000009,00000570,001,R
00000009,00000571,001,R
00000009,00000572,001,C
00000009,00000573,001,C
00000009,00000574,001,C
00000009,00000575,001,C
00000009,00000576,001,C
00000009,00000577,001,C
00000009,00000578,001,C
00000009,00000579,001,C
00000009,00000580,001,C
00000009,00000581,001,C
00000009,00000582,001,C
00000010,00000004,001,C
00000010,00000004,001,R
00000010,00000023,001,C
00000010,00000062,001,C
00000010,00000064,001,C
00000010,00000068,001,C
00000010,00000090,002,C
00000010,00000091,002,C
00000010,00000092,002,C
00000010,00000093,002,C
00000010,00000094,002,C
00000010,00000095,002,C
00000010,00000096,002,C
00000010,00000097,002,C
00000010,00000098,002,C
00000010,00000099,002,C
00000010,00000100,002,C
00000010,00000101,002,C
00000010,00000102,002,C
00000010,00000117,002,C
00000010,00000118,002,C
00000010,00000152,001,C
00000010,00000169,001,C
00000010,00000221,001,C
00000010,00000222,001,C
00000010,00000239,001,C
00000010,00000277,001,C
00000010,00000292,001,C
00000010,00000296,001,C
00000010,00000308,001,C
00000010,00000583,001,R
00000010,00000584,001,R
00000010,00000585,001,R
00000010,00000586,001,R
00000010,00000587,001,R
00000010,00000588,001,R
00000010,00000589,001,R
00000010,00000590,001,R
00000010,00000591,001,R
00000010,00000592,001,C
00000010,00000593,001,C
00000010,00000594,001,C
00000010,00000595,001,C
00000010,00000596,001,C
00000010,00000597,001,C
00000010,00000598,001,C
00000010,00000599,001,C
00000010,00000600,001,C
00000010,00000601,001,C
00000010,00000602,001,R
00000010,00000603,001,R
00000010,00000604,001,C
00000010,00000605,001,C
00000010,00000606,001,C
00000010,00000607,001,C
00000010,00000608,001,C
00000011,00000190,002,C
00000011,00000191,002,C
00000011,00000192,002,C
00000011,00000193,002,C
00000011,00000194,002,C
00000011,00000195,002,C
00000011,00000196,002,C
00000011,00000197,002,C
00000011,00000198,002,C
00000011,00000199,002,C
00000011,00000200,002,C
00000011,00000201,002,C
00000011,00000202,002,C
00000011,00000203,002,C
00000011,00000204,002,C
00000011,00000205,002,C
00000011,00000206,002,C
00000011,00000207,002,C
00000011,00000208,002,C
00000011,00000209,002,C
00000011,00000210,002,C
00000011,00000211,002,C
00000011,00000212,002,C
00000011,00000213,002,C
00000011,00000214,002,C
00000011,00000215,002,C
00000011,00000216,002,C
00000011,00000217,002,C
00000011,00000218,002,C
00000011,00000219,002,C
00000011,00000220,002,C
00000011,00000609,001,C
00000011,00000610,001,C
00000011,00000611,001,C
00000011,00000612,001,C
00000011,00000613,001,C
00000011,00000614,001,C
00000011,00000615,001,C
00000011,00000616,001,C
00000011,00000617,001,C
00000011,00000618,001,C
00000011,00000619,001,C
00000011,00000620,001,C
00000011,00000621,001,C
00000011,00000622,001,C
00000011,00000623,001,C
00000011,00000624,001,C
00000011,00000625,001,C
00000011,00000626,001,C
00000011,00000627,001,C
00000011,00000628,001,C
00000011,00000629,001,C
00000011,00000630,001,C
00000011,00000631,001,C
00000011,00000632,001,C
00000011,00000633,001,C
00000011,00000634,001,C
00000011,00000635,001,C
00000011,00000636,001,C
00000011,00000637,001,C
00000011,00000638,001,C
00000011,00000639,001,C
00000011,00000640,001,C
00000011,00000641,001,C
00000011,00000642,001,C
00000011,00000643,001,C
00000011,00000644,001,C
00000011,00000645,001,C
00000011,00000646,001,C
00000011,00000647,001,C
00000011,00000648,001,C
00000011,00000649,001,C
00000011,00000650,001,C
00000011,00000651,001,C
00000011,00000652,001,C
00000011,00000653,001,C
00000011,00000654,001,C
00000011,00000655,001,C
00000011,00000656,001,C
00000011,00000657,001,C
00000011,00000658,001,C
00000011,00000659,001,C
00000011,00000660,001,C
00000011,00000661,001,C
00000011,00000662,001,C
00000011,00000663,001,C
00000011,00000664,001,C
00000011,00000665,001,C
00000011,00000666,001,C
00000011,00000667,001,C
00000011,00000668,001,C
00000011,00000669,001,C
00000011,00000670,001,C
00000011,00000671,001,C
00000011,00000672,001,C
00000011,00000673,001,C
00000011,00000674,001,C
00000011,00000675,001,C
00000011,00000676,001,C
00000011,00000677,001,C
00000011,00000678,001,C
00000011,00000679,001,C
00000011,00000680,001,C
00000011,00000681,001,C
00000011,00000682,001,C
00000011,00000683,001,C
00000011,00000684,001,C
00000011,00000685,001,C
00000011,00000686,001,C
00000011,00000687,001,C
00000011,00000688,001,C
00000011,00001408,002,C
00000012,00000162,002,C
00000012,00000163,002,C
00000012,00000164,002,C
00000012,00000165,002,C
00000012,00000166,002,C
00000012,00000167,002,C
00000012,00000168,002,C
00000012,00000169,002,C
00000012,00000170,002,C
00000012,00000171,002,C
00000012,00000172,002,C
00000012,00000173,002,C
00000012,00000174,002,C
00000012,00000175,002,C
00000012,00000176,002,C
00000012,00000177,002,C
00000012,00000178,002,C
00000012,00000179,002,C
00000012,00000180,002,C
00000012,00000181,002,C
00000012,00000182,002,C
00000012,00000183,002,C
00000012,00000184,002,C
00000012,00000185,002,C
00000012,00000186,002,C
00000012,00000187,002,C
00000012,00000188,002,C
00000012,00000189,002,C
00000012,00000222,002,C
00000012,00000223,002,C
00000012,00000689,001,C
00000012,00000690,001,C
00000012,00000691,001,C
00000012,00000692,001,C
00000012,00000693,001,C
00000012,00000694,001,C
00000012,00000695,001,C
00000012,00000696,001,C
00000012,00000697,001,C
00000012,00000698,001,C
00000012,00000699,001,C
00000012,00000700,001,C
00000012,00000701,001,C
00000012,00000702,001,C
00000012,00000703,001,C
00000012,00000704,001,C
00000012,00000705,001,C
00000012,00000706,001,C
00000012,00000707,001,C
00000012,00000708,001,C
00000012,00000709,001,C
00000012,00000710,001,C
00000012,00000711,001,C
00000012,00000712,001,C
00000012,00000713,001,C
00000012,00000714,001,C
00000012,00000715,001,C
00000012,00000716,001,C
00000012,00000717,001,C
00000012,00000718,001,C
00000012,00000719,001,C
00000012,00000720,001,C
00000012,00000721,001,C
00000012,00000722,001,C
00000012,00000723,001,C
00000012,00000724,001,C
00000012,00000725,001,C
00000012,00000726,001,C
00000012,00000727,001,C
00000012,00000728,001,C
00000012,00000729,001,C
00000012,00000730,001,C
00000012,00000731,001,C
00000012,00000732,001,C
00000012,00000733,001,C
00000012,00000734,001,C
00000012,00000735,001,C
00000012,00000736,001,C
00000012,00000737,001,C
00000012,00000738,001,C
00000012,00000739,001,C
00000012,00000740,001,C
00000012,00000741,001,C
00000012,00000742,001,C
00000012,00000743,001,C
00000012,00000744,001,C
00000012,00000745,001,C
00000012,00000746,001,C
00000012,00000747,001,C
00000012,00000748,001,C
00000012,00000749,001,C
00000012,00000750,001,C
00000012,00000751,001,C
00000012,00000752,001,C
00000012,00000753,001,C
00000012,00000754,001,C
00000012,00000755,001,C
00000012,00000756,001,C
00000012,00000757,001,C
00000012,00000758,001,C
00000012,00000759,001,C
00000012,00000760,001,C
00000013,00000119,002,C
00000013,00000120,002,C
00000013,00000121,002,C
00000013,00000122,002,C
00000013,00000123,002,C
00000013,00000124,002,C
00000013,00000125,002,C
00000013,00000126,002,C
00000013,00000127,002,C
00000013,00000128,002,C
00000013,00000129,002,C
00000013,00000130,002,C
00000013,00000131,002,C
00000013,00000132,002,C
00000013,00000133,002,C
00000013,00000134,002,C
00000013,00000135,002,C
00000013,00000136,002,C
00000013,00000137,002,C
00000013,00000138,002,C
00000013,00000139,002,C
00000013,00000140,002,C
00000013,00000141,002,C
00000013,00000142,002,C
00000013,00000143,002,C
00000013,00000761,001,C
00000013,00000762,001,C
00000013,00000763,001,C
00000013,00000764,001,C
00000013,00000765,001,C
00000013,00000766,001,C
00000013,00000767,001,C
00000013,00000768,001,C
00000013,00000769,001,C
00000013,00000770,001,C
00000013,00000771,001,C
00000013,00000772,001,C
00000013,00000773,001,C
00000013,00000774,001,C
00000013,00000775,001,C
00000013,00000776,001,C
00000013,00000777,001,C
00000013,00000778,001,C
00000013,00000779,001,C
00000013,00000780,001,C
00000013,00000781,001,C
00000013,00000782,001,C
00000013,00000783,001,C
00000013,00000784,001,C
00000013,00000785,001,C
00000013,00000786,001,C
00000013,00000787,001,C
00000013,00000788,001,C
00000013,00000789,001,C
00000013,00000790,001,C
00000013,00000791,001,C
00000013,00000792,001,C
00000013,00000793,001,C
00000013,00000794,001,C
00000013,00000795,001,C
00000013,00000796,001,C
00000013,00000797,001,C
00000013,00000798,001,C
00000013,00000799,001,C
00000013,00000800,001,C
00000013,00000801,001,C
00000013,00000802,001,C
00000013,00000803,001,C
00000013,00000804,001,C
00000013,00000805,001,C
00000013,00000806,001,C
00000013,00000807,001,C
00000013,00000808,001,C
00000013,00000809,001,C
00000013,00000810,001,C
00000013,00000811,001,C
00000013,00000812,001,C
00000013,00000813,001,C
00000013,00000814,001,C
00000013,00000815,001,C
00000013,00000816,001,C
00000013,00000817,001,C
00000013,00000818,001,C
00000013,00001066,002,C
00000013,00001067,002,C
00000013,00001068,002,C
00000014,00000248,002,C
00000014,00000249,002,C
00000014,00000250,002,C
00000014,00000251,002,C
00000014,00000252,002,C
00000014,00000253,002,C
00000014,00000254,002,C
00000014,00000255,002,C
00000014,00000256,002,C
00000014,00000257,002,C
00000014,00000258,002,C
00000014,00000259,002,C
00000014,00000260,002,C
00000014,00000261,002,C
00000014,00000262,002,C
00000014,00000263,002,C
00000014,00000264,002,C
00000014,00000265,002,C
00000014,00000266,002,C
00000014,00000267,002,C
00000014,00000268,002,C
00000014,00000269,002,C
00000014,00000270,002,C
00000014,00000271,002,C
00000014,00000272,002,C
00000014,00000273,002,C
00000014,00000274,002,C
00000014,00000275,002,C
00000014,00000276,002,C
00000014,00000277,002,C
00000014,00000278,002,C
00000014,00000372,001,C
00000014,00000380,001,C
00000014,00000381,001,C
00000014,00000382,001,C
00000014,00000383,001,C
00000014,00000384,001,C
00000014,00000385,001,C
00000014,00000386,001,C
00000014,00000387,001,C
00000014,00000390,001,C
00000014,00000400,001,C
00000014,00000405,001,C
00000014,00000411,001,C
00000014,00000445,001,C
00000014,00000471,001,C
00000014,00000477,001,C
00000014,00000489,001,C
00000014,00000521,001,C
00000014,00000522,001,C
00000014,00000526,001,C
00000014,00000527,001,C
00000014,00000528,001,C
00000014,00000531,001,C
00000014,00000533,001,C
00000014,00000536,001,C
00000014,00000537,001,C
00000014,00000569,001,C
00000014,00000570,001,C
00000014,00000571,001,C
00000014,00000583,001,C
00000014,00000584,001,C
00000014,00000585,001,C
00000014,00000586,001,C
00000014,00000587,001,C
00000014,00000588,001,C
00000014,00000589,001,C
00000014,00000590,001,C
00000014,00000591,001,C
00000014,00000602,001,C
00000014,00000603,001,C
00000014,00000721,002,C
00000014,00000722,002,C
00000014,00000819,001,C
00000014,00000820,001,C
00000014,00000821,001,C
00000014,00000822,001,C
00000014,00000823,001,C
00000014,00000824,001,C
00000014,00000825,001,C
00000014,00000826,001,C
00000014,00000827,001,C
00000014,00000828,001,C
00000014,00000829,001,C
00000014,00000830,001,C
00000014,00000831,001,C
00000014,00000832,001,C
00000014,00000833,001,C
00000014,00000834,001,C
00000014,00000835,001,C
00000014,00000836,001,C
00000014,00000837,001,C
00000014,00000838,001,C
00000014,00000839,001,C
00000014,00000840,001,C
00000014,00000841,001,C
00000014,00000842,001,C
00000014,00000843,001,C
00000014,00000844,001,C
00000014,00000845,001,C
00000014,00000846,001,C
00000014,00000847,001,C
00000014,00000848,001,C
00000014,00000849,001,C
00000015,00000144,002,C
00000015,00000145,002,C
00000015,00000146,002,C
00000015,00000147,002,C
00000015,00000148,002,C
00000015,00000149,002,C
00000015,00000150,002,C
00000015,00000151,002,C
